job_id,job_title,company_name,location,workplace_type,employment_type,industry,job_description,seniority_level,experience_required,skills,salary_range
4251612126,Java Backend Developer,G10X,India (Remote),Remote,Full-time,,"About the job G10X: We have an exciting opportunity for Java Backend Developer Exp: 6+yrs Role: Java Backend developer Location: Kochi/ Remote Job Description: • Strong proficiency in Java, Spring boot, micro services. • Design, develop, and maintain high-quality applications using Springboot. • Experience with developing RESTful APIs • Knowledge of modern authorization mechanisms, such as JSON Web Token, In-memory caching • Familiarity with modern build pipelines and tools like Jenkins • A knack for benchmarking and optimization • Good understanding in performance and security • Release estimation, planning and timely integration with other stakeholders (product, app, backend, UI/UX etc.) • A strong understanding of approaches and techniques to optimize API performance. • Must have Experience in Azure cloud services like API Management, Key Vault, Azure DevOps & Azure based event driven architecture. • Strong understanding of OOP Concepts, Data Structure and Design Patterns. • Have knowledge of databases like MSSQL etc. • Familiarity with code versioning tool such as Git • Experience with Agile development and tools like Jira, Confluence Interested, share your resume to Shruthi.rajan@g10x.com",Manager,,,
4256402684,Jr. Generative AI Engineer,Crystal Group,Mumbai Metropolitan Region (On-site),On-site,Full-time,,"About the job Job Title: AI Generalist – Junior / Technical Assistant Location: Goregaon East Experience: Fresher / 0–1 year Type: Full-time About the Role We’re looking for a smart, curious generalist with a beginner-to-intermediate understanding of AI tools and workflows. You don’t need to be an ML engineer — but you do need to understand how AI tools like ChatGPT, LLM APIs, image models, or automation platforms can be used to solve real-world problems. This is a hands-on, utility-first role: you’ll be experimenting, testing tools, building small workflows, and helping non-technical teams apply AI effectively. Responsibilities Research and test AI tools, APIs, and open-source projects Assist in building simple AI-based workflows (chatbots, summarizers, auto-taggers, etc.) Write prompts, test outputs, and improve AI response quality Help connect AI tools with existing systems (via Zapier, Python, Google Sheets, etc.) Create basic documentation and explainers for internal teams Stay updated with new tools, releases, and use-cases What We’re Looking For Basic working knowledge of generative AI (LLMs, vision models, etc.) Familiarity with tools like OpenAI, Gemini, Claude, Hugging Face, LangChain, or similar Knows how to use Python or no-code/low-code tools to connect things Logical thinker who can break down problems and test solutions Hungry to learn, experiment, and grow with minimal supervision Bonus: familiarity with prompt engineering or basic model fine-tuning Ideal Background Recent graduate or final-year student (any stream – CS, engineering, design, business, etc.) Completed an AI/ML course, bootcamp, or hands-on project Portfolio, GitHub, or personal projects using AI? Even better. What You’ll Get Exposure to cutting-edge tools and real-world problems Mentorship from cross-functional teams Room to grow into ops, product, data, or engineering roles A low-bureaucracy, high-initiative environment",,,Python,
4227617554,Data Engineer,Acuity Knowledge Partners,"Gurugram, Haryana, India (On-site)",On-site,Full-time,,"About the job We're seeking a skilled Software Engineer with expertise in Python and it would be nice to have experience of working on Large Language Models (LLM) to join our team. Essential skills Minimum of a bachelor’s degree in a technical or quantitative field with strong academic background Demonstrated ability to implement data engineering pipelines and real-time applications in python (C++ is a plus) Proficiency with object oriented programming in python is a must Experience with Linux/Unix shell/ scripting languages and Git is a must Experience with python based tools like Jupyter notebook, coding standards like pep8 is a plus Strong problem-solving skills and understanding of data structures and algorithms Experience with large-scale data processing and pipeline development Understanding of various LLM frameworks and experience with prompt engineering using Python or other scripting languages Nice to have Knowledge of natural language processing (NLP) concepts, familiarity with integrating and leveraging LLM APIs for various applications Key Responsibilities Design, develop, and maintain projects using Python along with operational support Transform a wide range of structured and unstructured data into standardized outputs for quantitative analysis and financial engineering Participate in code reviews, ensure coding standards, and contribute to the improvement of the codebase Develop the utility tools that can further automate the software development, testing and deployment workflow Collaborate with internal and external cross-functional teams",Executive,,Python,
4252371946,Lead Python AWS Developer,hackajob,"Hyderabad, Telangana, India (Hybrid)",Hybrid,Full-time,,"About the job hackajob is collaborating with Verisk to connect them with exceptional tech professionals for this role. Job Description We are seeking a highly skilled and motivated Principal Engineer/Team Lead to join our dynamic Claim Solutions team. This role demands a strong technical leader with a proven track record in designing, developing, and deploying robust API solutions within the insurance domain. You will be responsible for driving technical excellence, leading complex projects, and mentoring a team of 4-5 engineers. This position is a blend of 80% hands-on technical work and 20% team leadership, offering a unique opportunity to shape the future of our insurance technology platform. Day-to-Day Responsibilities Writing code and participating in code reviews and design discussions. Designing and developing services for the claims organization. Troubleshooting and resolving production issues. Participating in team meetings and technical discussions. Mentoring and guiding team members. Conducting performance reviews and providing feedback. Collaborating with all cross-functional teams and stakeholders. Staying up-to-date on industry trends and technologies. Responsibilities Technical Leadership (80%): API Design & Architecture Design and develop reliable, scalable, secure and high-performance APIs for the claims organization. Define API standards, best practices, and architectural patterns. Conduct technical feasibility studies and proof-of-concepts for new initiatives. Development & Implementation Write clean, efficient, and well-documented code using Python and other technologies as needed. Work with various AWS services including Lambda, API Gateway, S3, SQS, SNS, Dynamodb, RDS, EC2, Fargate etc.. Esnure code quality by writing unit tests. Ensure adherence to security and compliance requirements. Optimization & Troubleshooting Ensure systems and services meet web scale. Identify and resolve performance bottlenecks. Implement monitoring and logging solutions to ensure system stability. Conduct root cause analysis for production issues and implement preventive measures. Implement Cost optimization mechanisms. Insurance Domain Expertise Develop a deep understanding of insurance industry processes and data models. Collaborate with business analysts and product owners to translate requirements into technical solutions. Stay abreast of emerging trends and technologies in the insurtech space. Code Review And Standards Conduct rigorous code reviews to maintain code quality and consistency. Enforce coding standards and best practices across the team. Contribute to the development and maintenance of technical documentation Team Leadership (20%): Team Mentorship & Guidance Provide technical mentorship and guidance to team members. Conduct regular one-on-one meetings to discuss progress, challenges, and career development. Foster a collaborative and supportive team environment. Task Assignment & Management Assign tasks and responsibilities to team members based on their skills and experience. Monitor team progress and ensure timely delivery of projects. Identify and address any roadblocks or challenges faced by the team. Performance Evaluation & Feedback Conduct performance evaluations and provide constructive feedback to team members. Identify training and development needs for team members. Assist in recruitment and onboarding of new team members. Communication & Collaboration Facilitate effective communication and collaboration within the team and with other stakeholders. Represent the team in technical discussions and meetings. Help define and refine Agile processes within the team. Qualifications Education: Bachelor’s or Master’s degree in Computer Science, Engineering, or a related field. Experience: 8-10 years of experience in software development, with a focus on API design and development. Technical Skills Strong proficiency in at least one programming language (Java, Python, .NET, Node.js). Python is highly preferred. Experience with API design and development (REST, GraphQL). Experience/Knowledge working with Data Science teams in building and deploying their AI/ML models to Production is highly desirable. Strong experience leading projects end to end. Knowledge of API security best practices (OAuth, JWT). Experience with any public cloud platforms (AWS, Azure, GCP). AWS is highly preferred. Experience with database systems (SQL, NoSQL). Knowledge of CI/CD pipelines and DevOps practices. Experience with containerization and orchestration technologies (Docker, Fargate, ECS, Kubernetes etc). Insurance Domain Knowledge Understanding of insurance industry processes and data models is highly desirable. Experience with insurtech solutions is a plus. Leadership Skills Proven ability to lead and mentor engineers. Excellent communication and interpersonal skills. Strong problem-solving and analytical skills. Ability to work in a fast-paced and dynamic environment. Other Skills Strong understanding of software development methodologies (Agile, Scrum). Excellent problem-solving and debugging skills. Ability to work independently and as part of a team. Strong attention to detail and commitment to quality. About Us For over 50 years, Verisk has been the leading data analytics and technology partner to the global insurance industry by delivering value to our clients through expertise and scale. We empower communities and businesses to make better decisions on risk, faster. At Verisk, you'll have the chance to use your voice and build a rewarding career that's as unique as you are, with work flexibility and the support, coaching, and training you need to succeed. For the eighth consecutive year, Verisk is proudly recognized as a Great Place to Work® for outstanding workplace culture in the US, fourth consecutive year in the UK, Spain, and India, and second consecutive year in Poland. We value learning, caring and results and make inclusivity and diversity a top priority. In addition to our Great Place to Work® Certification, we’ve been recognized by The Wall Street Journal as one of the Best-Managed Companies and by Forbes as a World’s Best Employer and Best Employer for Women, testaments to the value we place on workplace culture. We’re 7,000 people strong. We relentlessly and ethically pursue innovation. And we are looking for people like you to help us translate big data into big ideas. Join us and create an exceptional experience for yourself and a better tomorrow for future generations. Verisk Businesses Underwriting Solutions — provides underwriting and rating solutions for auto and property, general liability, and excess and surplus to assess and price risk with speed and precision Claims Solutions — supports end-to-end claims handling with analytic and automation tools that streamline workflow, improve claims management, and support better customer experiences Property Estimating Solutions — offers property estimation software and tools for professionals in estimating all phases of building and repair to make day-to-day workflows the most efficient Extreme Event Solutions — provides risk modeling solutions to help individuals, businesses, and society become more resilient to extreme events. Specialty Business Solutions — provides an integrated suite of software for full end-to-end management of insurance and reinsurance business, helping companies manage their businesses through efficiency, flexibility, and data governance Marketing Solutions — delivers data and insights to improve the reach, timing, relevance, and compliance of every consumer engagement Life Insurance Solutions - offers end-to-end, data insight-driven core capabilities for carriers, distribution, and direct customers across the entire policy lifecycle of life and annuities for both individual and group. Verisk Maplecroft — provides intelligence on sustainability, resilience, and ESG, helping people, business, and societies become stronger Verisk Analytics is an equal opportunity employer. All members of the Verisk Analytics family of companies are equal opportunity employers. We consider all qualified applicants for employment without regard to race, religion, color, national origin, citizenship, sex, gender identity and/or expression, sexual orientation, veteran's status, age or disability. Verisk’s minimum hiring age is 18 except in countries with a higher age limit subject to applicable law. Unsolicited resumes sent to Verisk, including unsolicited resumes sent to a Verisk business mailing address, fax machine or email address, or directly to Verisk employees, will be considered Verisk property. Verisk will NOT pay a fee for any placement resulting from the receipt of an unsolicited resume.",,,"Python, SQL",
4257837206,Python Developer (Senior),Infogain,"Bengaluru, Karnataka, India (On-site)",On-site,Full-time,,"About the job Responsibilities ROLES & RESPONSIBILITIES Build scalable, high-performance, and user-friendly web applications using GoLang, Python React, , and Svelte for the frontend. Develop the backend using technologies such as GoLang, Python, with a strong emphasis on React/Svelte JS for full-stack development. Design and implement RESTful and GraphQL APIs for efficient data exchange between the frontend and backend, leveraging SvelteKit's support for modern features like server-side rendering and routing. Create scalable database solutions utilizing SQL, Postgres, Mongo, and Redis, with experience in integrating mongoose ORMs for MongoDB. Optimize database performance, ensure data consistency, and troubleshoot issues as required, following best practices in database management. Participate in code reviews, engage in design and architecture discussions, and contribute to technical decision-making processes. Write automated tests to ensure code quality, reliability, and maintainability, leveraging unit testing capabilities. Tech Skills Requirements Strong expertise in Go Lang, and React, with knowledge of clean coding practices and the SOLID principle, and familiarity with SvelteKit is desirable. Experience in architecture design, with a strong emphasis on React SvelteKit Knowledge of web architectures, including Server-side rendering (SSR), Client-side rendering (CSR), static site generation (SSG), and Single page applications (SPA), with practical experience in SvelteKit. Proficiency in frontend technologies such as HTML, CSS, and JavaScript, with a focus on SvelteKit for frontend development. Experience in REST and GraphQL API development and integration with databases, with a preference for React / Svelt Js capabilities in API development. Strong problem-solving and critical thinking skills, with experience in automated testing frameworks and a focus on ensuring code quality. Excellent communication skills and the ability to collaborate effectively within a team. Proficient with Version Control Systems (VCS) like GitHub, to effectively manage codebase and collaborate with team members. Experience 6-8 Years Skills Primary Skill: Open Source Development Sub Skill(s): Open Source Development Additional Skill(s): ReactJS, Python, REST APIs, Django, Go Microservices",,,"Python, SQL",
4195229553,Spark Developer,Infosys,"Bengaluru East, Karnataka, India (On-site)",On-site,Full-time,,"About the job Primary skills:Technology->Big Data - Data Processing->Spark A day in the life of an Infoscion As part of the Infosys consulting team, your primary role would be to actively aid the consulting team in different phases of the project including problem definition, effort estimation, diagnosis, solution generation and design and deployment You will explore the alternatives to the recommended solutions based on research that includes literature surveys, information available in public domains, vendor evaluation information, etc. and build POCs You will create requirement specifications from the business needs, define the to-be-processes and detailed functional designs based on requirements. You will support configuring solution requirements on the products; understand if any issues, diagnose the root-cause of such issues, seek clarifications, and then identify and shortlist solution alternatives You will also contribute to unit-level and organizational initiatives with an objective of providing high quality value adding solutions to customers. If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! Ability to work with clients to identify business challenges and contribute to client deliverables by refining, analyzing, and structuring relevant data Awareness of latest technologies and trends Logical thinking and problem solving skills along with an ability to collaborate Ability to assess the current processes, identify improvement areas and suggest the technology solutions One or two industry domain knowledge",,,,
4227255316,Software Developer - IBM Cloud,IBM,"Bengaluru, Karnataka, India (Hybrid)",Hybrid,Full-time,,"About the job Introduction The IBM Cloud Networking Tribe is looking for a talented, innovative and enthusiastic Software engineering professional that will build the next generation IAAS to make our customers succeed. The IBM Cloud Networking Tribe has a global cloud presence that continues to grow and expand its reach. Our Network Services engineering team is responsible for delivering virtual network services with top-notch performance, first-rate security, fail-safe reliability and exceptional quality. An IBM Cloud Networking Software Development engineer will be the key individual responsible for end to end feature enablement across the orchestration layer. You will perform hands-on coding and mentor junior developers, working to increase the knowledge and performance of the collective team. In addition, you will interface with senior architects across several locations to ensure that the overall strategy is communicated and understood. We are a global team, so communication skills (both verbal and written) are critical as well as flexibility to work with team members in other time zones. Your Role And Responsibilities Design and Implement end to end features giving due consideration to Scalability, Performance and Security aspects. Take full ownership of Architecture and Design of offerings and features. Provide initial sizing and estimates for features. Participate in design and architecture reviews and discussions and work in collaboration with the other architects to strive towards a competitive product. Participate in code reviews and ensure quality of code. Mentor and guide the junior members in the team. Review test plans and provide guidance to the testing teams. Preferred Education Master's Degree Required Technical And Professional Expertise At least 15 years of experience Experience with cloud networks and hybrid cloud Experience with C/C++, GoLang, K8s , REST API's Development and SDN and NFV domains Experience with programmable ASICs and NICs from Intel, Broadcom, Mellanox, and Cavium Experience with implementing cloud and data center networking and control systems Preferred Technical And Professional Experience Experience in cloud networking built on K8s platform. Experience in SDN and Routing Protocols Experience building control plane softwares for cloud networking products.",,,,
4258036939,Backend Engineer,Uplers,"Jamshedpur, Jharkhand, India (Remote)",Remote,Full-time,,"About the job Experience : 1.00 + years Salary : INR 2500000.00 / year (based on experience) Expected Notice Period : 15 Days Shift : (GMT+05:30) Asia/Kolkata (IST) Opportunity Type : Remote Placement Type : Full Time Permanent position(Payroll and Compliance to be managed by: Yugen AI) (*Note: This is a requirement for one of Uplers' client - Yugen AI) What do you need for this opportunity? Must have skills required: Rust, Rust programming, AWS, GCP, Kafka, NATS, Grafana/Prometheus, Blockchain Yugen AI is Looking for: We are looking for backend Engineers with 1–3 years of production experience shipping and supporting backend code. You will be a part of our team owning the real-time ingestion and analytics layer that powers customer-facing dashboards, trading tools and research. Responsibilities Design, build, and scale streaming workflows that move and process multi-terabyte (and rapidly growing) datasets. Guarantee end-to-end reliability by owning performance, fault-tolerance, and cost efficiency from source to sink. Instrument every job with tracing, structured logs, and Prometheus metrics so every job tells you how it’s doing. Publish Grafana dashboards and alerts for latency, throughput, and failure rates; act on them before users notice. Partner with DevOps to containerize workloads and automate deployments. Automate reconciliation checks, confirm completeness, and replay late or corrected records to maintain pristine datasets. Collaborate with stakeholders to verify data completeness, run automated reconciliation checks, and re-process late or corrected data. Skills Proficient in Rust – comfortable with ownership, borrowing, async/await, cargo tooling, and profiling/optimisation. Stream-processing – have built or maintained high-throughput pipelines on NATS (ideal) or Kafka. Deep systems engineering skills – you think about concurrency models, memory footprints, network I/O, back-pressure, and graceful degradation; can instrument code with tracing, metrics, and logs. ClickHouse (or similar OLAP) – able to design MergeTree tables, reason about partitions / order-by keys, and optimise bulk inserts. Cloud– have deployed containerised workloads on AWS or GCP, wired up CI/CD, and tuned instance types or autoscaling groups. Nice-to-have – exposure to blockchain or high-volume financial data streams. How to apply for this opportunity? Step 1: Click On Apply! And Register or Login on our portal. Step 2: Complete the Screening Form & Upload updated Resume Step 3: Increase your chances to get shortlisted & meet the client for the Interview! About Uplers: Our goal is to make hiring reliable, simple, and fast. Our role will be to help all our talents find and apply for relevant contractual onsite opportunities and progress in their career. We will support any grievances or challenges you may face during the engagement. (Note: There are many more opportunities apart from this on the portal. Depending on the assessments you clear, you can apply for them as well). So, if you are ready for a new challenge, a great work environment, and an opportunity to take your career to the next level, don't hesitate to apply today. We are waiting for you! Desired Skills and Experience Rust, Rust programming, AWS, GCP, Kafka, NATS, Grafana/Prometheus, Blockchain",,,,
4249778357,Snaplogic Data Engineer,Ideagen,"Hyderabad, Telangana, India (On-site)",On-site,Part-time,,"About the job About Us Location - Hyderabad, India Department - Product R&D Level - Professional Working Pattern - Work from office. Benefits - Benefits At Ideagen DEI - DEI strategy Salary - this will be discussed at the next stage of the process, if you do have any questions, please feel free to reach out! We are seeking an experienced Snaplogic Data Engineer who is having strong problem solving and analytical skills, high attention to detail, passion for analytics, real-time data, and monitoring and critical Thinking and collaboration skills. The candidate should be a self-starter and a quick learner, ready to learn new technologies and tools that the job demands. Responsibilities Building automated pipelines and solutions for data migration/data import or other operations requiring data ETL. Performing analysis on core products to support migration planning and development. Working closely with the Team Lead and collaborating with other stakeholders to gather requirements and build well architected data solutions. Produce supporting documentation, such as specifications, data models, relation between data and others, required for the effective development, usage and communication of the data operations solutions with different stakeholders. Competencies, Characteristics And Traits Mandatory Skills - Total Experience - 5 years, of which a Minimum 3 years of Experience with SnapLogic pipeline development and a minimum of 2 years in building ETL/ELT Pipelines, is needed. Experience working with databases on-premises and/or cloud-based environments such as MSSQL, MySQL, PostgreSQL, AzureSQL, Aurora MySQL & PostgreSQL, AWS RDS etc. Experience working with API sources and destinations. Essential Skills and Experience Strong experience working with databases on-premises and/or cloud-based environments such as MSSQL, MySQL, PostgreSQL, AzureSQL, Aurora MySQL & PostgreSQL, AWS RDS etc Strong knowledge of databases, data modeling and data life cycle Proficient in understanding data and writing complex SQL Mandatory Skills - Total Experience - 5 years, of which a Minimum 3 years of Experience with SnapLogic pipeline development and a minimum 2 years in building ETL/ELT Pipelines, is needed. Experience working with REST API in data pipelines Strong problem solving and high attention to detail Passion for analytics, real-time data, and monitoring Critical Thinking, good communication and collaboration skills Focus on high performance and quality delivery Highly self-motivated and continuous learner Desirable Experience working with no-SQL databases like MongoDB Experience with Snaplogic administration is preferable Experience working with Microsoft Power Platform (PowerAutomate and PowerApps) or any similar automation / RPA tool Experience with cloud data platforms like snowflake, data bricks, AWS, Azure etc Awareness of emerging ETL and Cloud concepts such as Amazon AWS or Microsoft Azure Experience working with Scripting languages, such as Python, R, JavaScript, etc. About Ideagen Ideagen is the invisible force behind many things we rely on every day - from keeping airplanes soaring in the sky, to ensuring the food on our tables is safe, to helping doctors and nurses care for the sick. So, when you think of Ideagen, think of it as the silent teammate that's always working behind the scenes to help those people who make our lives safer and better. Everyday millions of people are kept safe using Ideagen software. We have offices all over the world including America, Australia, Malaysia and India with people doing lots of different and exciting jobs. What is next? If your application meets the requirements for this role, our Talent Acquisition team will be in touch to guide you through the next steps. To ensure a flexible and inclusive process, please let us know if you require any reasonable adjustments by contacting us at recruitment@ideagen.com. All matters will be treated with strict confidence. At Ideagen, we value the importance of work-life balance and welcome candidates seeking flexible or part-time working arrangements. If this is something you are interested in, please let us know during the application process. Enhance your career and make the world a safer place!",,,"Python, SQL, R",
4258004894,Senior Pyspark Developer,Luxoft,"Bengaluru, Karnataka, India (Hybrid)",Hybrid,Full-time,,"About the job Project description We need a Senior Python and Pyspark Developer to work for a leading investment bank client. Responsibilities Develop software applications based on business requirements Maintain software applications and make enhancements according to project specifications Participate in requirement analysis, design, development, testing, and implementation activities Propose new techniques and technologies for software development. Perform unit testing and user acceptance testing to evaluate application functionality Ensure to complete the assigned development tasks within the deadlines Work in compliance with coding standards and best practices Provide assistance to Junior Developers when needed. Perform code reviews and recommend improvements. Review business requirements and recommend changes to develop reliable applications. Develop coding documentation and other technical specifications for assigned projects. Act as primary contact for development queries and concerns. Analyze and resolve development issues accurately. Mandatory Skills 8+ years of experience in data intensive Pyspark development. Experience as a core Python developer. Experience developing Classes, OOPS, exception handling, parallel processing . Strong knowledge of DB connectivity, data loading , transformation, calculation. Extensive experience in Pandas/Numpy dataframes, slicing, data wrangling, aggregations. Lambda Functions, Decorators. Vector operations on Pandas dataframes /series. Application of applymap, apply, map functions. Concurrency and error handling data pipeline batch of size [1-10 gb]. Ability to understand business requirements and translate them into technical requirements. Ability to design architecture of data pipeline for concurrent data processing. Familiar with creating/designing RESTful services and APIs. Familiar with application unit tests. Working with Git source control Service-orientated architecture, including the ability to consider integrations with other applications and services. Debugging application. Nice-to-Have Skills Knowledge of web backend technology Django, Python, PostgreSQL. Apache Airflow Atlassian Jira Understanding of Financial Markets Asset Classes (FX, FI, Equities, Rates, Commodities & Credit), various trade types (OTC, exchange traded, Spot, Forward, Swap, Options) and related systems is a plus Surveillance domain knowledge, regulations (MAR, MIFID, CAT, Dodd Frank) and related Systems knowledge is certainly a plus",,,Python,
