job_id,job_title,company_name,location,workplace_type,employment_type,industry,job_description,seniority_level,experience_required,skills,salary_range
3687412202,Project Manager,PayNways Worldwide,"Noida, Uttar Pradesh, India (On-site)",On-site,Full-time,,"About the job The ideal candidate will be responsible for planning, coordinating, and implementing projects within the decided-upon budget, timeline, and scope. They will also effectively monitor and present project updates to relevant stakeholders, clients, or project team members. Responsibilities Set project timeline Monitor project deliverables Update relevant stakeholders or team members on the project progress Coach and support project team members with tasks you assign them Qualifications Bachelor's Degree or equivalent experience Strong business acumen in project planning and management Strong verbal, written, and organizational skills",Manager,,,
4257046676,Engagement Manager,techjays,"Coimbatore, Tamil Nadu, India (Remote)",Remote,Full-time,,"About the job About the Job: Why you’ll be excited to work at Techjays At Techjays, we are driving the future of artificial intelligence with a bold mission to empower businesses worldwide by helping them build AI solutions that transform industries. As an established leader in the AI space, we combine deep expertise with a collaborative, agile approach to deliver impactful technology that drives meaningful change. Our global team consists of professionals who have honed their skills at leading companies such as Google, Akamai, NetApp, ADP, Cognizant Consulting, and Capgemini. With engineering teams across the globe, we deliver tailored AI software and services to clients ranging from startups to large-scale enterprises. Be part of a company that’s pushing the boundaries of digital transformation. At Techjays, you’ll work on exciting projects that redefine industries, innovate with the latest technologies, and contribute to solutions that make a real-world impact. Join us on our journey to shape the future with AI. We are looking for an Engagement Manager to lead client relationship management, project oversight, and strategic account growth. This role involves coordinating delivery teams, managing escalations and risks, and aligning internal stakeholders to client goals. Strong communication, negotiation, and leadership skills are essential. You’ll ensure client satisfaction while driving long-term success. Experience : 8 to 10 Years Work Location : Coimbatore Key Responsibilities: Client Management: Own strategic relationships with key clients; act as a trusted advisor and escalation point. Identify business opportunities and align internal resources to meet client goals. Lead client onboarding, quarterly business reviews (QBRs), and renewal/expansion discussions. Drive continuous improvement in client satisfaction, retention, and growth metrics. Analyze account performance data to provide insights and actionable recommendations. Collaborate with sales/account managers to identify upsell and cross-sell opportunities. Ensure smooth coordination between client-facing and technical/delivery teams for seamless execution. People Management: Lead, coach, and inspire a team of client engagement managers,delivery leads, and specialists. Set performance objectives, conduct reviews, and support career development planning. Foster a high-performance, collaborative, and inclusive team culture. Oversee staffing, succession planning, and skills development across client-facing and delivery teams. Partner with HR and leadership on engagement, retention, and organizational health initiatives. Key Performance Indicators (KPIs) Client Satisfaction (CSAT) & Net Promoter Score (NPS) Account retention & renewal rates Revenue growth from existing clients (upsells/cross-sells) Team performance metrics (goal attainment, quality scores) Employee engagement and retention Escalation response time and resolution effectiveness What We Offer: Best-in-class packages. Paid holidays and flexible time-off policies. Casual dress code and a flexible working environment. Opportunities for professional development in an engaging, fast-paced environment. Medical insurance covering self and family up to 4 lakhs per person. Diverse and multicultural work environment. Be part of an innovation-driven culture with ample support and resources to succeed.",Manager,,,
4251142278,IT Project Manager,Cadence,"Noida, Uttar Pradesh, India",,Full-time,,"About the job At Cadence, we hire and develop leaders and innovators who want to make an impact on the world of technology. Seeking an experience IT project manager with a working knowledge of IT infrastructure to successfully manage global IT projects from initiation to delivery. Role includes effectively managing scope, timeline, risks, and success criteria of medium-to-large, cross-functional projects. Key Responsibilities Include Driving and maintaining vital project assets (like comprehensive project plans, status reporting, communication plan, and risk register) to ensure successful project delivery. Partnering with the Project Owner to address blockers. Anticipating critical risks and coordinating teams to appropriately remediate. Effectively and consistently communicating project status, dependencies, and risks to stakeholders, the team, the PMO, and IT Leadership. Qualifications 5-7 years of project management experience Experience with IT infrastructure, application, security, and M&A projects. PMP certification or equivalent preferred Demonstrable knowledge in project management software, including Smartsheet and Jira Software Strong communication, facilitation, and influence skills Ability to build strong and collaborative relationships with individuals at all levels Dynamic and open to new approaches or change Bachelor’s degree in business, computer science, or related field We’re doing work that matters. Help us solve what others can’t.",Manager,,,
4245145476,Proposal Management Specialist,Accenture in India,"Bengaluru, Karnataka, India (Remote)",Remote,Full-time,,"About the job Skill required: Proposal Management - Developing Proposals Designation: Proposal Management Specialist Qualifications: Any Graduation Years of Experience: 7 to 11 years About Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security.Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Technology and Operations services, and Accenture Song— all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 699,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities.Visit us at www.accenture.com What would you do? About Accenture: At Accenture, we believe your career is about what you want to be and who you want to be. It’s about bringing your skills, your curiosity, and your best true self to your work. Here, you’ll match your ingenuity with the latest technology to do incredible things. Together, we can create positive, long-lasting change. We Are: Sales Excellence. Sales Excellence at Accenture empowers our people to compete, win and grow. We develop everything they need to grow their client portfolios, optimize their deals and enable their sales talent, all driven by sales intelligence. You Are: A true collaborator, you share your knowledge and ideas generously, and encourage others to do the same. You see how each puzzle piece fits into the bigger picture. This allows you to expertly coordinate people and processes to drive consistency. What are we looking for? Here’s what you need: Bachelors degree or 2 or more years of experience doing similar work English language fluency (oral and written) Strong Microsoft Office Suite skills Good leadership and management skills Extra credit if you have: MBA Minimum 4 years of experience in pre-sales/sales support capability with basic understanding of the RFx lifecycle in the IT industry Experience with complete sales cycle Ability to collaborate with geographically dispersed teams You May Also Need: Travel up to 50%, Overtime anticipated during peak proposal times A home office or work area that is suitable for productive remote work, per local guidelines. This includes a safe, ergonomic workspace and a high-speed internet connection that is stable and secure. Roles and Responsibilities: The Work: As a Proposal Manager, you provide logistic, administrative, and content development support to teams developing sales proposals. This may include: Creating RFx outlines Coordinating meetings and managing calendars Facilitating digital collaboration and content development Support proposal production Collaborate with Content Management teams to source content You will: Support medium sales opportunities, and/or support other proposal managers on larger opportunities Oversee development of deliverables for pre RFx, orals, site visits, client sessions workshops, BAFO (Best and Final Offer), etc. Work with our internal customers to develop high quality, compliant, and compelling RFx responses with on time delivery Participate in meetings with deal sales leadership team to discuss opportunity background, RFx response strategy, response team assignments, support resources needed, reviews, schedule, and support logistics Create RFx response schedule including milestone reviews, production, and delivery Lead day to day proposal management activities including managing RFx response support resources including Graphic Designers, Proposal Writers, deal team Authors, etc. Plan, resource, and conduct RFx response reviews, and prepare review drafts Any Graduation",Manager,,,
4250448548,"Project Manager 1, Connected devices",IQVIA,"Thane, Maharashtra, India (Hybrid)",Hybrid,Full-time,,"About the job full-service in scope, across all clinical trial phases. With support from Senior Project Manager, ensure all project work is completed to the sponsor's satisfaction, on time and within budget and in accordance with policies and procedures. Essential Functions Under supervision, plan, initiate, execute, control, and deliver projects in accordance with the Scope of Work agreed with the customer. Lead the Connected Devices cross-functional teams to ensure successful delivery of assigned projects. Ensure that consistent and appropriate project specific guidelines are documented and circulated to all project team members and that the team is well-trained on these guidelines. Track project progress, identify and evaluate project risks and take advice from superiors on corrective action as appropriate. Prepare and present project information at internal and external meetings. With guidance, manage the project financials accurately and appropriately ensuring project goals are achieved according to customer’s expectations and within the scope of the project. Ensure revenue recognition and forecasts are calculated accurately and change orders executed where appropriate. Conduct an ‘End of Project’ review meeting to ensure that all project activities have been completed in full. Keep Connected Devices leadership fully informed of any project issues that may impact quality, budget, and timeliness of project delivery to the customer’s satisfaction. Request support and advice for timely issue resolution as required. Provide input to line managers on their project team members’ performance relative to project tasks to aid career development. Qualifications Bachelor's Degree Life science or health care related discipline Pref Three years industry experience Pref Or Equivalent combination of education, training and experience Pref Good leadership skills Good ability to prioritize, schedule and organize Good interpersonal and communication skills Good problem solving skills Excellent customer service skills Good Microsoft Office skills Ability to establish and maintain effective working relationships with coworkers, managers and clients IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. Learn more at https://jobs.iqvia.com",Manager,,,
4254863382,Project Manager – Capital Markets & Investment Banking,BootMinds,"Bengaluru, Karnataka, India (Hybrid)",Hybrid,Full-time,,"About the job Project Manager – Capital Markets & Investment Banking Role Summary We are seeking a delivery-focused Project Manager to lead strategic change initiatives across capital markets and investment banking . The role involves managing complex projects across the trade lifecycle, regulatory change, and operational transformation. Key Responsibilities Own end-to-end project delivery, ensuring alignment with business objectives and regulatory mandates. Define project scope, timelines, and deliverables; manage budgets, resources, and risks. Lead cross-functional teams across Front Office, Operations, Risk, Compliance, and Technology. Maintain project governance, RAID logs, and stakeholder communications. Ensure timely delivery of milestones and manage dependencies across workstreams. Oversee UAT planning, execution, and issue resolution. Ensure adherence to internal controls and external regulatory frameworks (e.g., EMIR, MiFID II, Basel III). Job requirements Required Skills & Preferred Experience Strong domain knowledge in capital markets or financial markets. Proven experience delivering projects in investment banking. Familiarity with regulatory frameworks (e.g., EMIR, MiFID II, SFTR, SEC, CFTC, Basel III). Product knowledge across Equities, Derivatives, FX, EM, and Treasury. Experience with legal agreements (GMRA, GSLA, ISDA) is a plus. Proficiency in project tooling (JIRA, Confluence, MS Project, Visio). Strong stakeholder management and communication skills. Ability to work under pressure and manage multiple concurrent initiatives. Certifications (Preferred) Agile, PRINCE2, SCRUM, or Lean Six Sigma",Manager,,,
4254866975,Project Manager-MEP interior fitouts,Revlon Buildtech,"Bengaluru, Karnataka, India (On-site)",On-site,Full-time,,"About the job This is a full-time on-site role for a Project Manager-MEP Interior Fitouts at Revlon Buildtech located in Bengaluru. The Project Manager will oversee and manage the interior fit-out projects, coordinate with subcontractors, ensure project timelines and budgets are met, and communicate project progress to stakeholders. He will be be responsible for managing and overseeing all aspects of MEP (Mechanical, Electrical, and Plumbing) interior fitout projects, including planning, coordination, execution, and monitoring.",Manager,,,
4251593148,Delivery Manager,Talink,"Chandigarh, India (On-site)",On-site,Full-time,,"About the job Now Hiring: Delivery Practice Lead – Chandigarh, India Full-Time | Permanent | Hybrid Work Model Lead. Deliver. Transform. At Talink, we don’t just deliver projects—we co-create smart solutions that transform businesses. As a fast-growing technology services company with global operations (UK, Ireland, New Zealand), our mission is to drive innovation through passion, integrity, and deep technical expertise. We’re now looking for a Delivery Practice Lead in our Chandigarh Development Centre—a hands-on leadership role responsible for steering our delivery engine across high-impact, tech-driven projects. If you’re an Agile expert with strong delivery chops, leadership experience, and a passion for building empowered teams, we want to hear from you. ⸻ What You’ll Do • Lead delivery of complex, high-stakes projects, ensuring clarity of scope, strong execution, and stakeholder alignment. • Manage and mentor a team of Scrum Masters and Project Coordinators, growing their capability and fostering a high-performance culture. • Resolve delivery blockers, manage dependencies, and drive momentum across distributed Agile teams. • Uplift Agile delivery maturity through coaching, standardization, and delivery playbooks. • Oversee delivery operations—capacity planning, velocity tracking, RAID logs, dashboards, and KPI reporting. • Collaborate with onshore Delivery Managers, Product Leaders, and Engineering teams to align delivery efforts with client goals. • Champion Agile values and continuous improvement, while maintaining accountability for delivery outcomes. • Contribute to cross-functional initiatives that scale Talink’s delivery capability across regions. ⸻ What You Bring • 7+ years of experience in project or program delivery, including 2+ years in a leadership or practice management role. • Proven success in delivering complex digital/software solutions across distributed Agile teams. • Deep expertise in Agile frameworks (Scrum, Kanban, SAFe) and tools like Jira, Confluence, Azure DevOps. • Strong delivery governance, risk management, and performance reporting skills. • Excellent people leadership, stakeholder management, and strategic execution capabilities. • A growth mindset, collaborative spirit, and passion for helping teams succeed. ⸻ Why Join Talink? • Global exposure with dynamic, cross-border project teams • A culture that values autonomy, innovation, and learning • Opportunities to influence delivery strategy and scale practices from the ground up • A fast-growing company with a clear mission and strong leadership • Hybrid work flexibility and a supportive, tech-driven environment ⸻ Ready to lead from the front? Apply now and help shape the future of digital delivery at Talink.",Manager,,,
4181376399,Project Manager,Value Point Systems Pvt Ltd,"Bengaluru East, Karnataka, India (On-site)",On-site,Full-time,,"About the job Responsibilities Project Planning and Initiation: Define project scope, objectives, and deliverables in collaboration with stakeholders. Develop comprehensive project plans including timelines, milestones, resource allocation, and budget estimations. Create detailed project documentation and work breakdown structures. Conduct risk assessments and mitigation strategies. Assigning engineers for projects: Identify the strengths and expertise of all engineers in the team Assignments of engineers based on their expertise and experience Understand the criticality of the customer, manage priorities and assign appropriate engineers Monitor the progress of the activities to engineers related to project assigned Project Execution and Monitoring: Track project progress against the plan, identifying potential roadblocks and taking corrective actions. Conduct regular project governance meetings with stakeholders to communicate progress and address concerns. Manage project budget, ensuring costs are within allocated parameters. Monitor quality standards and ensure adherence to project requirements. Stakeholder Communication and Management: Establish clear communication channels with key stakeholders including clients, internal teams, and senior management. Proactively manage stakeholder expectations, providing timely updates and addressing concerns. Facilitate effective communication between project team members and stakeholders. Project Closure and Evaluation: Conduct project post-mortem reviews to identify lessons learned and areas for improvement. Prepare project documentation and reports, including deliverables, key metrics, and financial summaries. Ensure project closure activities are completed, including hand-off to relevant teams. Reporting and documentation: Management reports, weekly, monthly, quarterly as per requirements Project governance reports Automation on reports Project documentation repository management Location: BANGALORE - VTPL, Bangalore, Karnataka, India (IN001 - VPTS",Manager,,,
4253547882,"Planning, Coordination & MIS Officer",ib vogt GmbH,"Gurugram, Haryana, India (On-site)",On-site,Full-time,,"About the job Company Description Established in 2002, ib vogt GmbH is specialized in the Development, Design and Engineering, Financing, EPC and Operation of solar power and provides turnkey solar power plant solutions to investors internationally. As a manufacturer-independent integrated developer, the company focuses on tailor-made solar power plant solutions that maximize lifecycle performance and returns. Since 2009, ib vogt has commissioned plants with a capacity of almost 2 Gigawatt. We employ over 840 specialists, in all areas of the solar power plant value chain in over 40 countries. The company operates internationally from offices in Spain Germany, Italy, Netherlands, France, Poland, USA, Australia, United Kingdom, Panama, India and Southeast Asia. Job Description Profile Summary: We are developing & constructing several solar and solar-wind hybrid sites across India. We are looking for dynamic professional for a Planning, Co-ordination & MIS role. The ideal candidate will manage project schedules, ensure seamless coordination between teams, and generate detailed reports for data-driven decision-making. Strong skills in project planning, team collaboration, and data analysis are essential. Join us to drive efficient operations and contribute to sustainable energy solutions, Come and be a part of our success story! Role & Responsibilities The Planning, Coordination & MIS Officer will be responsible for overseeing project planning, coordination, and data management to ensure the successful execution of solar projects. This role involves creating detailed project plans, coordinating between multiple departments, and generating comprehensive reports through the Management Information System (MIS) to track project progress and performance. Here's a comprehensive job description: Key Responsibilities Develop and maintain detailed project schedules and work plans for solar project development and construction. Coordinate with cross-functional teams, ensuring effective communication and timely delivery of project milestones. Monitor project performance using MIS tools and generate periodic reports for management review. Identify potential risks and bottlenecks in the project timeline and recommend mitigation strategies. Assist in resource allocation, ensuring that necessary manpower, materials, and equipment are available as per project schedules. Schedule and facilitate regular meetings with project stakeholders to review progress, discuss challenges, and update on milestones. Ensure data accuracy and timely submission of reports related to project costs, progress, and performance. Manage and update the central project database, ensuring all relevant documentation and reports are organized. Collaborate with finance and procurement teams to ensure alignment of project budgets and spending. Track project performance against key performance indicators (KPIs) and provide recommendations for process improvements. Ensure compliance with industry standards and Organizations’ policies. Support senior management with data analysis, presentation preparation, and ad hoc reporting. Qualifications Qualifications: Bachelor’s degree in engineering, Business Management, or related field. 5+ years of experience in project planning, coordination, or MIS, preferably in the solar industry. Strong proficiency in project management software (e.g., MS Project, Primavera) and MIS tools. Excellent organizational skills with the ability to manage multiple projects simultaneously. Strong analytical skills with attention to detail. Excellent communication and interpersonal skills. Additional Information We Offer You Interesting and challenging tasks A truly international working environment with colleagues from all over the world An open-minded, friendly and highly motivated team. Great opportunities for professional and personal development competitive remuneration (based on experience)",,,Data Analysis,
