job_id,job_title,company_name,location,workplace_type,employment_type,industry,job_description,seniority_level,experience_required,skills,salary_range
4256491072,JAVA Developer,Virtusa,"Chennai, Tamil Nadu, India (Hybrid)",Hybrid,Full-time,,"About the job Minimum experience 6+ years Good knowledge of the project lifecycle and application development process methodologies Develop and maintain frontend solutions for multiple applications Good experience in Core Java, J2ee and Framework (Spring MVC), Multi-threading, Security Should have good knowledge and experience in any of the following scripting technologies Angular 8 (or) above/ ExtJS Moderate Oracle SQL knowledge is needed Resources with Banking/ Financial knowledge is added advantage Desired Skills and Experience Oracle SQL, Spring MVC, HTML Development, Java, Angular, CSS Development",,,SQL,
4259437788,Data Scientist – Agentic AI,Pranathi Software Services Pvt. Ltd,"Hyderabad, Telangana, India (On-site)",On-site,Full-time,,"About the job Job Title: Data Scientist – Agentic AI Company: Pranathi Software Services Pvt. Ltd. Location: Hyderabad, India Job Type: Full-Time | Onsite/Hybrid Experience Level: Ph.D. with 0–2+ Years in AI Research or Applied ML About Pranathi Software Services Pvt. Ltd.: Pranathi Software is a fast-growing IT solutions company focused on innovation, emerging technologies, and building scalable solutions for global clients. We are now expanding into next-generation AI systems and are looking for exceptional talent to lead our research in Agentic Artificial Intelligence. Required Qualifications: Ph.D. in Computer Science, Artificial Intelligence, Cognitive Systems, or related fields. Deep understanding of Agentic AI, Reinforcement Learning, Multi-Agent Systems, or LLM-based Agents. Experience with frameworks such as LangChain, AutoGPT, OpenAI Gym, or Ray. Strong coding skills in Python and experience with PyTorch, TensorFlow, or JAX. Proven track record of academic publications and research impact. Interested can share your resume at giribabu@pranathiss.com",Manager,,Python,
4258309891,"Applications Developer - Java, Openshift, DevOps",UPS,"Chennai, Tamil Nadu, India (On-site)",On-site,Full-time,,"About the job Before you apply to a job, select your language preference from the options available at the top right of this page. Explore your next opportunity at a Fortune Global 500 organization. Envision innovative possibilities, experience our rewarding culture, and work with talented teams that help you become better every day. We know what it takes to lead UPS into tomorrow—people with a unique combination of skill + passion. If you have the qualities and drive to lead yourself or teams, there are roles ready to cultivate your skills and take you to the next level. Job Description Job Description Moving our world forward by delivering what matters! UPS is a company with a proud past and an even brighter future. Our values define us. Our culture differentiates us. Our strategy drives us. At UPS we are customer first, people led and innovation driven. UPS’s India based Technology Development Centers will bring UPS one step closer to creating a global technology workforce that will help accelerate our digital journey and help us engineer technology solutions that drastically improve our competitive advantage in the field of Logistics. ‘Future You’ grows as a visible and valued Technology professional with UPS, driving us towards an exciting tomorrow. As a global Technology organization we can put serious resources behind your development. If you are solutions orientated, UPS Technology is the place for you. ‘Future You’ delivers ground-breaking solutions to some of the biggest logistics challenges around the globe. You’ll take technology to unimaginable places and really make a difference for UPS and our customers. Responsibilities Perform systems analysis and design. Design and develop moderate to complex applications. Develops and ensures creation of application documents. Defines and produces integration builds. Monitors emerging technology trends. Primary Skills Extensive experience with core Java concepts and Java EE. Extensive experience with Spring and Spring Boot. Experience with CI/CD code automation and DevOps Experience with OpenShift Good understanding of software architecture and design principles. Ability to design scalable, maintainable, and efficient Java & .Net applications. Understanding of data structures, programming logic, and design Understanding of application design patterns Excellent written & verbal communication skills Excellent attention to detail Secondary Skills Experience using ArgoCD Expert with Structured Query Language (SQL) Experience using Angular Experience using OAuth/OIDC Qualifications 5+ years of experience Bachelor’s Degree or International equivalent Employee Type Permanent UPS is committed to providing a workplace free of discrimination, harassment, and retaliation.",,,SQL,
4258331817,C/Networking Developer,Infosys,"Bengaluru East, Karnataka, India (On-site)",On-site,Full-time,"trends Logical thinking and problem solving skills along with an ability to collaborate Understanding of the financial processes for various types of projects and the various pricing models available Ability to assess the current processes, identify improvement areas and suggest the technology solutions One or two industry domain knowledge Client Interfacing skills Project and Team management Job search faster with Premium Access company insights like strategic priorities, headcount trends, and more Hitesh and millions of other members use Premium Reactivate Premium: 50% Off Cancel anytime. No hidden fees. About the company Infosys 10,098,716 followers Follow IT Services and IT Consulting 10,001+ employees 349,051 on LinkedIn Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over three decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. Visit www.infosys.com to see how Infosys (NYSE: INFY) can help your enterprise navigate your next. … show more Interested in working with us in the future? Members who share that they’re interested in a company may be 2x as likely to get a message from a recruiter than those who don’t. Learn more Learn more about Interested in working for our company I’m interested Company photos Page 1 of 7 Previous Next February 6, 2023 February 6, 2023 December 29, 2022 Show more","About the job Primary skills:Technology->Network Management->IP Addressing, Scope lease and reservation - DHCP Administration,Technology->Network-Cable->DOCSIS Converters - Cable Modem (Cisco),Technology->Network-Wireless-Access->LTE,Technology->Open System->Linux Desirables:Technology->Network->Network-Others,Technology->Open System->C and C++ A day in the life of an Infoscion As part of the Infosys consulting team, your primary role would be to get to the heart of customer issues, diagnose problem areas, design innovative solutions and facilitate deployment resulting in client delight. You will develop a proposal by owning parts of the proposal document and by giving inputs in solution design based on areas of expertise. You will plan the activities of configuration, configure the product as per the design, conduct conference room pilots and will assist in resolving any queries related to requirements and solution design You will conduct solution/product demonstrations, POC/Proof of Technology workshops and prepare effort estimates which suit the customer budgetary requirements and are in line with organization’s financial guidelines Actively lead small projects and contribute to unit-level and organizational initiatives with an objective of providing high quality value adding solutions to customers. If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! Ability to develop value-creating strategies and models that enable clients to innovate, drive growth and increase their business profitability Good knowledge on software configuration management systems Awareness of latest technologies and Industry trends Logical thinking and problem solving skills along with an ability to collaborate Understanding of the financial processes for various types of projects and the various pricing models available Ability to assess the current processes, identify improvement areas and suggest the technology solutions One or two industry domain knowledge Client Interfacing skills Project and Team management",,,,
4256438545,Big Data Engineer,RandomTrees,"Hyderabad, Telangana, India (Hybrid)",Hybrid,Full-time,"experts with a passion to innovate with data.  We help reinvent your enterprise with cutting edge  Generative AI backed by our niche expertise to handle any type of data.  We bring a unique set of data & and AI accelerators that help jumpstart & accelerate AI journey in the enterprise. Our differentiators are backed by the leading enterprise cloud partners and clients span across life sciences, Automotive and other manufacturing Industries   Our portfolio comprises of: (1) Cloud data engineering services & Accelerators (2) Gen AI Products, Accelerators & services. … show more Show more","About the job Immediate #HIRING for a highly motivated and experienced Big Data Engineer to join our growing team. We’re a leading software company specializing in Artificial Intelligence, Machine Learning, Data Analytics, Innovative data solutions, Cloud-based technologies. If you're passionate about building robust applications and thrive in a dynamic environment, please share your resume at rizwana@randomtrees.com. Job Title: Big Data Engineer Experience: 5–9 Years Location: Hyderabad-Hybrid Employment Type: Full-Time Job Summary: We are seeking a skilled Big Data Engineer with 5–9 years of experience in building and managing scalable data pipelines and analytics solutions. The ideal candidate will have strong expertise in Big Data, Hadoop, Apache Spark, SQL, Hadoop, and Data Lake/Data Warehouse architectures. Experience working with any cloud platform (AWS, Azure, or GCP) is preferred. Top Universities or colleges prefeered.",,,"SQL, Machine Learning",
4240034825,Software Developer,IBM,"Bengaluru, Karnataka, India (Hybrid)",Hybrid,Full-time,,"About the job Introduction A career in IBM Software means you’ll be part of a team that transforms our customer’s challenges into solutions. Seeking new possibilities and always staying curious, we are a team dedicated to creating the world’s leading AI-powered, cloud-native software solutions for our customers. Our renowned legacy creates endless global opportunities for our IBMers, so the door is always open for those who want to grow their career. We are seeking a skilled Software Developer to join our IBM Software team. As part of our team, you will be responsible for developing and maintaining high-quality software products, working with a variety of technologies and programming languages. IBM’s product and technology landscape includes Research, Software, and Infrastructure. Entering this domain positions you at the heart of IBM, where growth and innovation thrive. Job Description Your role and responsibilities Software developers at IBM are the backbone of our overall strategy, and software development is the essential activity that drives the success of IBM and our clients worldwide. At IBM, you will use the latest software development tools, techniques and technologies and work with leading minds in the industry to build products, path-breaking technologies, and solutions that you can be proud of. Do you have the skills and passion for building the future? If yes, join a niche team at IBM Software Labs focused on building an AI-driven Digital Labor platform, Watson Orchestrate, an AI platform that offers digeys (aka digital employees) with custom skills that can automate today’s businesses. Look for more details at https://www.ibm.com/products/watson-orchestrate We seek technical leads and architects with hands-on experience developing and supporting software products and services on cloud platforms. The ideal candidate would have rich experience building SaaS products/services, and incrementally deploying them on cloud environments with a deep understanding of platform development, system design, associated tools, technologies, and best practices. Experience in Test-driven development, quality through automation, application security etc., would be a plus. Required Technical And Professional Expertise Required Technical and Professional Expertise: 10+ years of programming experience Robust system design and programming skills in Python -based backend application development OR NodeJS JOR ava with Spring framework, ReactJS with Typescript or Experience with Containers, Docker, Kubernetes, Linux Experience building distributed and scalable SaaS offerings based on REST APIs, microservices, and containers. Experience in system design and supporting cloud services Ability to learn and be productive on new technologies independently & quickly Experience in technically coaching and guiding junior developers covering system design, code reviews etc. Good communication skills and technical leadership qualities Preferred Technical And Professional Expertise Degree in Computer Science, , Engineering, or equivalent professional experience. Working experience on Docker/Kubernetes, the DevOps, Micro services, RedHat OpenShift, Java J2EE / Python /NodeJS Willing to lead and work on quick proof of concepts. Preferred Education Bachelor's Degree Required Technical And Professional Expertise Preferred technical and professional expertise Degree in Computer Science, , Engineering, or equivalent professional experience. Working experience on Docker/Kubernetes, the DevOps, Micro services, RedHat OpenShift, Java J2EE / Python /NodeJS Willing to lead and work on quick proof of concepts.",associate,,Python,
4256492685,Full stack engineer,IG Group,"Bengaluru, Karnataka, India (Hybrid)",Hybrid,Full-time,,"About the job Job Title Full stack engineer Job Description So, who are we? Hello, we’re IG Group. We are a publicly-traded FTSE250 FinTech company who run mobile, web and desktop platforms that help our clients trade stocks & shares, leveraged products, Futures & Options and Crypto. We are ambitious. Over 340,000 people already use our platforms. We’re global with offices in 18 countries and products in 16 regions. We’re hungry to move faster, ship better product for our customers and grow our user base. We believe in high autonomy, and we want people who are looking to do things differently in order to create better experiences for our customers. We work in cross-functional teams and are laser focused on increasing the number of active clients we serve to drive sustainable growth. Your team This role is part of APAC and Middle East divisional tech function. You will be part of cross functional tech team who mission is to launch a new investment mobile app to APAC countries. Initially we will launch a stocks and shares offering, however we have big plans to launch a crypto offering also. You will be joining a strategic part of the company and be actively contributing to a key revenue stream. Your role in the Team’s Success Your primary responsibility will be building middleware (typescript) and java backend applications on AWS public cloud that will serve the mobile app and provide APAC clients with a best in class investment experience. You will be part of a team of 6 software engineers building features end to end and work with other teams in IG as well as our third party integration provider What You’ll Do Design, develop, and maintain backend systems using typescript, Java, Spring, and Maven, ensuring high performance, scalability, and security. Implement Microservices-based solutions using AWS lambdas as well as ECS containers, integrating with various systems and services. Utilize Kafka for message queuing and streaming, ensuring reliable and efficient data exchange. Work with DynamoDB databases, designing schemas, optimizing queries, and ensuring data integrity Develop and consume RESTful API’s and asynchronous communication, ensuring compliance with best practices and standards. Mentor junior developers, providing guidance and support to help them grow professionally. Own and address complex changes, remove impediments, and ensure timely delivery of high-quality solutions. Work in an Agile environment, applying methodologies such as pair programming, test-driven development (TDD), and behaviour-driven development (BDD). What You’ll Need For This Role Experience: 3 - 5 years of experience in application development. Mandatory - Knowledge of Java EE and related technologies: Spring Framework, JMS, etc. Experience of developing Restful web services using Apache Tomcat Technical Skills: Proficiency in Java, Spring, typescript, microservice architecture, DynamoDB, lambdas, ECS containers and robust knowledge of AWS cloud infrastructure (API Gateway, AWS SAM, terraform, Kinesis/MSK/SQS/S3/EKS/ECS Version Control: Experience with GitLab. Web Services: Expertise in developing and consuming RESTful web services. Agile Methodologies: Proficiency in Agile practices including pair programming, TDD, and BDD. Leadership: Proven ability to mentor junior developers, handle complex changes, and address impediments effectively. How We Work We try to take a thoughtful approach to our ways of working as a company. We follow a hybrid working model with 3 days in the office – which we think balances the need to collaborate effectively and connect with each other. When it comes to how we deliver, there are 5 things we want everyone to do to drive high performance, better learning and career satisfaction: Lead and Inspire: Drives trust, alignment, and enthusiasm Think Big: Focus on the problems that most impact commercial outcomes Champion the client: Understand and prioritise client's needs Deliver at pace: Push for fast, sustainable growth; Raise the bar: Take ownership, be accountable and share feedback We believe that diversity is vital to success, it fuels creativity, drives innovation and sets us up for global success. We’re committed to building teams with a variety of perspectives and skills to help us realise our vision and strategy, that’s why we encourage applications from people with diverse backgrounds and experiences to join us on this journey. Learn more about our D&I approach here . The Perks Your growth fuels our success! Thrive with tailored development programs, mentoring opportunities with leaders, and clear career progression. Expand your network through committees, sports and social clubs. Enjoy extra time off for volunteering and community work. Matched giving for your fundraising activity Flexible working hours and work-from-home opportunities Performance-related bonuses Insurance, and medical plans Career-focused technical and leadership training in-class and online, incl. unlimited access to LinkedIn Learning platform Contribution to gym memberships and more A day off on your birthday Free lunch & snacks. Two days volunteering leave per year Learn more about the Perks here ! Join us for this exciting journey. Apply now! Number of openings 1",Director,,,
4240505023,"Software Development Engineer, MENA Payments, MENA Payments",Amazon,"Chennai, Tamil Nadu, India",,Full-time,,"About the job Description We are looking for passionate and talented software engineers who have experience building innovative, critical, high volume applications that customers love. This is a high visibility team where you will get a chance to make a positive impact on customer experience. The Amazon Digital & Emerging Payments Tech Team’s vision is to delight our customers with the best payment experience in the world! To achieve this vision, we are in search of a talented technical engineer and craftsman who builds robust software that scales as well as client-facing features which are intuitive and simple to use. Our team takes a world view of payments for all of Amazon and builds highly customized and seamless payment experiences for our global customers. This focus on geography and customer requires working on different technologies & back-end systems in order to meet the needs of our customers. Our back-end systems are always available and guarantee that our customer’s orders are never lost and always processed even when downstream services are down. Our team is highly motivated and in need of a engineer who can take the technical reigns of the team and steer them in the direction of our vision. You are a technical leader and craftsman with a proven track record of successful delivery. You are someone who will enjoy the challenge of working on complex and highly disparate technologies – from front-end Android development to back-end highly distributed systems. You are security-conscious and continually analyze software for potential threats to safeguard customer trust. You are interested in a high growth career opportunity and enjoy building software that brings smiles to our customers Key job responsibilities Work with the team to help solve business problems. Design, implement, test, deploy and maintain innovative software solutions to transform service performance, durability, cost, and security. Use software engineering best practices to ensure a high standard of quality for all of the team deliverables. Write high quality distributed system software. Work in an agile, startup-like development environment, where you are always working on the most important stuff. Basic Qualifications 3+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience Experience programming with at least one software programming language Preferred Qualifications 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner. Company - ADCI MAA 15 SEZ Job ID: A2932734",,,,
4230642624,Advisory Software Developer (FullStack),Hatch,"Gurugram, Haryana, India (On-site)",On-site,Full-time,,"About the job Requisition ID: 95054 Job Category: Information Technology Location: Gurugram, Haryana, India Join a company that is passionately committed to the pursuit of a better world through positive change. With more than 65 years of business and technical expertise in mining , energy , and infrastructure , our 10,000 colleagues in 150 countries tirelessly work toward bettering the industries in which we operate. With practical solutions that are safe, innovative and sustainable, we think globally while acting locally. Are you looking for an opportunity to join a diverse group of professionals who are committed to remaining exceptional? We look forward to hearing from you. As part of our Shared Services group, comprised of Finance, Marketing, Communications, Human Resources, Commercial, Legal and Facilities, we support the business achieve their goals through a range of strong technical capabilities. We ensure delivery of services through the skills of our people, methodologies, and systems. Position - Software Developer - FullStack Summary This is an excellent career opportunity for a creative individual who strives to deliver superior technology solutions to external and internal clients. You will have working experience with a number of application technologies including .NET, Microsoft platform web and mobile development, and have demonstrated skills working in an agile and scrum methodology environment. We are in search of a task oriented, self-starter who is confident and has exceptional communication skills. You will be a person who thrives in an open world environment but knows how to find a balance with guidelines. You are also a person that can work around flexible working hours as we are bound working with people in various time zones. Hatch is all about challenge. We challenge our clients with innovative ideas that help them take their business to higher levels. We challenge our employees to take on responsibilities and take initiative regardless of position title or job description. Responsibilities Our Hatch Digital team offers a wide range of technology related services and solutions that support our global Hatch network and our client solutions. In this role, you will be a part of the Systems Development group. You will be responsible for enhancing and maintaining internal and external web and mobile applications and technology solutions related to .NET framework, web and mobile applications as well as other technologies such as Microsoft Azure, MS Azure Storage, SharePoint online and various other platforms. We Are Looking For a .NET Fullstack Software Developer to Add To Our Dynamic Team. The Responsibilities Of The Role Include: Work in Application Development OR Application maintenance and support team to provide technical solution of client problems Work on prioritized defects and enhancements to and deliver it in within pre-defined SLAs Be involved with all technical activities within the team such as estimating, sprint planning, software development life cycle activities, code reviews, testing, research, deployments and documentation creation Emphasize the collaboration and communication of both the development teams and IT to automate the process of software delivery Advise on risk and order of feature development with the overall goal of delivering valuable, working software to production in a continuous release product lifecycle Remain abreast of technology developments within fields relevant to current and future initiatives and development work Communicate open items and issues to key stakeholders, including management and architecture teams Continuously discover, evaluate and implement new technologies to maximize development efficiencies Works well in a team environment with shared code; disciplined use of source control and process documentation. Skills/Qualifications Ability to develop and enhance applications using technologies relevant to current and future initiatives and support and maintenance work Familiarity with various requirements gathering techniques, software usability and software prototyping Demonstrated strong logical and technical problem-solving skills Demonstrated ability to learn and quickly comprehend new concepts and technologies Demonstrated strong judgment and decision-making ability High motivation and commitment to quality and customer service Strong written and verbal communication skills including the ability to communicate with different levels of stakeholders from different parts of the world Must be a self-starter and organized and needs minimal supervision Understanding of all aspects of software development and implementation Ability to work in an agile environment Experience 3 -12 years’ experience working on a development team, or trained in any of the below technologies or framework C#/.NET /ASP.NET/ .Net Core 3.1/.Net 6.0 Object oriented programming language Entity Framework Angular 12/13/14 Under standing of RDBMS concept, Ability to write the SQL queries , Joins etc. Nice To Have : AJAX, JavaScript, jQuery, Material Design HTML, Materialized CSS, JavaScript & Frameworks Libraries Protocol – REST via Web API + JSON, OData Knowledge of Microsoft Azure including storage accounts, API apps and API Management services Event driven processes SQL Server, Azure Storage, Azure Data Lake Proficient in working with Microsoft Azure including functions, logic apps, service bus, security / key vault / OAuth2 and API Management services Azure DevOps (Scrum and Source Control) Visual Studio Professional 2017/ 2019/2022 Deployment Pipelines (CI/CD) Azure Repo and Branching Strategy Why join us? Work with great people to make a difference Collaborate on exciting projects to develop innovative solutions Top employer What we offer you? Flexible work environment Long term career development Think globally, work locally Don't meet every single requirement? You don't need to. At Hatch, we are building a diverse, inclusive workplace that fosters innovation. If you're interested in this role, we encourage you to apply even if your past experiences don't perfectly align with the skills we've listed. We're committed to fostering a workforce that reflects the diversity of the communities in which we operate and serve. Hatch is an Equal Opportunity Employer that considers applicants without regard to age, race, color, national origin, citizenship, religion, creed, gender, sexual orientation, marital status, disability, veteran, or any other protected status. If you have any accommodation requirements, please let us know. We'll do our best to meet your needs in accordance with applicable local legislation.",,,SQL,
4258305884,Java Developer,Tata Consultancy Services,"Hyderabad, Telangana, India (On-site)",On-site,Full-time,,"About the job Greetings from TCS!!! **TCS is Hiring for Java Developer with AWS** Desired Experience: 4-7 Years Job Location: Indore/Kolkata/Hyderabad Required Skills: Java Microservices Developer , Java/J2EE, AWS, Spring MVC, Spring boot, Hibernate Job Description: Strong knowledge and hands on development experience on primary skills Java Microservices Developer, Java/J2EE, AWS, Spring MVC, Spring Boot Hibernate Expertise in designing and development of responsive web development. Knowledge and hands on experience on REST API, DB2, Github, TestNG/Junit, Selenium Technologies Good functional analysis skill Good team skill and communication skill",,,,
