job_id,job_title,company_name,location,workplace_type,employment_type,industry,job_description,seniority_level,experience_required,skills,salary_range
4259094868,Data Analyst,Innovate Solutions,India (Remote),Remote,Full-time,,"About the job Job Title: Data Analyst Trainee Location: Remote Job Type: Internship (Full-Time) Duration: 1–3 Months Stipend: ₹25,000/month Department: Data & Analytics Job Summary: We are seeking a motivated and analytical Data Analyst Trainee to join our remote analytics team. This internship is perfect for individuals eager to apply their data skills in real-world projects, generate insights, and support business decision-making through analysis, reporting, and visualization. Key Responsibilities: Collect, clean, and analyze large datasets from various sources Perform exploratory data analysis (EDA) and generate actionable insights Build interactive dashboards and reports using Excel, Power BI, or Tableau Write and optimize SQL queries for data extraction and manipulation Collaborate with cross-functional teams to understand data needs Document analytical methodologies, insights, and recommendations Qualifications: Bachelor’s degree (or final-year student) in Data Science, Statistics, Computer Science, Mathematics, or a related field Proficiency in Excel and SQL Working knowledge of Python (Pandas, NumPy, Matplotlib) or R Understanding of basic statistics and analytical methods Strong attention to detail and problem-solving ability Ability to work independently and communicate effectively in a remote setting Preferred Skills (Nice to Have): Experience with BI tools like Power BI, Tableau, or Google Data Studio Familiarity with cloud data platforms (e.g., BigQuery, AWS Redshift) Knowledge of data storytelling and KPI measurement Previous academic or personal projects in analytics What We Offer: Monthly stipend of ₹25,000 Fully remote internship Mentorship from experienced data analysts and domain experts Hands-on experience with real business data and live projects Certificate of Completion Opportunity for a full-time role based on performance",,,"Python, SQL, Excel, Tableau, Power BI, R, Data Analysis",
4174262178,UI UX Designer,The Future University,"Chandigarh, Chandigarh, India (On-site)",On-site,Full-time,,"About the job Overview The UI/UX Designer plays a vital role in enhancing user satisfaction by improving the usability and accessibility of our digital products. This position demands a keen understanding of user-centered design principles and an ability to translate complex ideas into simple, intuitive designs. As a UI/UX Designer, you will collaborate closely with product managers, developers, and other stakeholders to create engaging and functional user experiences. The ideal candidate will possess a strong portfolio of innovative design solutions showcasing their capability in both UI and UX design. Your contributions will significantly impact the product’s success and ultimately enhance customer satisfaction, fostering loyalty and growth for the organization. Key Responsibilities Conduct user research to understand user needs and behaviors. Create wireframes, prototypes, and high-fidelity mockups. Design user interfaces for web and mobile applications. Collaborate with developers to ensure designs are implemented correctly. Conduct usability testing and refine designs based on feedback. Maintain a design system to promote consistency across the product. Develop and present design concepts to stakeholders. Stay updated on industry trends to innovate and enhance design practices. Create user personas to guide design decisions. Implement responsive design principles for cross-platform compatibility. Work closely with marketing teams to align branding strategies. Ensure that designs meet accessibility standards. Document design processes and maintain project records. Required Qualifications Bachelor's degree in Graphic Design, Web Design, Human-Computer Interaction, or related field. Proven experience as a UI/UX Designer or similar role. Strong portfolio demonstrating user-centered design processes and outcomes. Proficiency in design software such as Adobe Creative Suite, Sketch, Figma, or similar. Hands-on experience with prototyping tools like InVision, Axure, or similar. Familiarity with HTML, CSS, and JavaScript is a plus Perks Health Insurance Provident Fund Free Snacks and Beverages Informal Dress Code Skills: visual design,user research,axure,ui design,html,javascript,cross-platform design,ux design,sketch,responsive design,prototyping,invision,usability testing,wireframing,problem solving,css,interaction design,high-fidelity mockups,ux,design systems,user-centered design,figma,adobe creative suite",manager,,,
4225617014,Application Developer-SAP UX,IBM,"Mumbai, Maharashtra, India (Hybrid)",Hybrid,Full-time,,"About the job Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. As an Application Developer, you will lead IBM into the future by translating system requirements into the design and development of customized systems in an agile environment. The success of IBM is in your hands as you transform vital business needs into code and drive innovation. Your work will power IBM and its clients globally, collaborating and integrating code into enterprise systems. You will have access to the latest education, tools and technology, and a limitless career path with the world’s technology leader. Come to IBM and make a global impact! Your Role And Responsibilities Hands on Experience on SAP Business Technology Platform Development Suite Responsible to Handle BTP services and hands-on in iflows, workflow, process automation Will perform BTP based custom SAPUI5 development Preferred Education Master's Degree Required Technical And Professional Expertise BE / B Tech in any stream, M.Sc. (Computer Science/IT) / M.C.A, with Minimum 5-7years Hands-on experience in one or more of the BTP services and development expertise in Fiori/UI5, JAVA ,nodejs/python experience in one or more of the BTP services and hands-on in iflows, workflow, process automation. At least 2 years of hands-on experience in SAPUI5 development Preferred Technical And Professional Experience Having good exposure on BTP based custom SAPUI5 development. BTP based application development using one or more of services like CAPM, Workflow Management etc. Good exposure to SAP BTP Business Technology Platform Integration Suite services",,,Python,
4256547491,Digital S/W Eng Sr Analyst - C12 - CHENNAI,Citi,"Chennai, Tamil Nadu, India (On-site)",On-site,Full-time,,"About the job The Digital S/W Engineer Sr Analyst is a seasoned professional role. Applies in-depth disciplinary knowledge, contributing to the development of new techniques and the improvement of processes and work-flow for the area or function. Integrates subject matter and industry expertise within a defined area. Requires in-depth understanding of how areas collectively integrate within the sub-function as well as coordinate and contribute to the objectives of the function and overall business. Evaluates moderately complex and variable issues with substantial potential impact, where development of an approach/taking of an action involves weighing various alternatives and balancing potentially conflicting situations using multiple sources of information. Requires good analytical skills in order to filter, prioritize and validate potentially complex and dynamic material from multiple sources. Strong communication and diplomacy skills are required. Regularly assumes informal/formal leadership role within teams. Involved in coaching and training of new recruits Significant impact in terms of project size, geography, etc. by influencing decisions through advice, counsel and/or facilitating services to others in area of specialization. Work and performance of all teams in the area are directly affected by the performance of the individual. Responsibilities: Accountable for executing and driving mid-size feature application design and development efforts to completion, serving as a development lead on medium-scale projects and supporting the execution of larger efforts. Proficient at operating with considerable autonomy and discretion as you will significantly influence the way an application is designed and developed by providing subject specific expertise and an advanced level of understanding of application programming principles. Sought after due to ability to analyze and troubleshoot coding, application performance and design challenges. Capable of research in root cause of development and performance concerns as well as the resolution of defects. Have a deep understanding of the technical requirements for the solutions being built. Understand engineering needs including those required to build, maintain, and operate the system through all phases of its life. Proficient in information modeling, data structures and algorithms. Understand maintenance characteristics, runtime properties and dependencies that exist in support of your system’s software. These dependencies will include but not limited to: hardware, platform, operating system, performance and load requirements, as well as contingencies with upstream and downstream systems. Demonstrate an advanced understanding of supported main system flows and possess a comprehensive understanding of how the system and others (i.e. architecture or infrastructure) collectively integrate to contribute towards achieving business objectives. Using this expertise, assist with the development of standards for coding, testing, debugging and implementation. This will ensure application design adheres to the overall architecture blueprint. Participate in design discussions as a Development Lead and as such will play the part of a key decision maker in driving design decisions. This is evidenced by your knowledge of the application code details and your experience with the technology and teams engaged. Work with limited guidance, seeking guidance only as needed as the development and delivery strategy is defined; the design is not. Exhibit the ability to turn complex application design into a well written application. Partner with industry vendors that provide technology or user experience design components that support our Digital architecture and work with vendors on our implementation plans and roadmaps identifying partnership opportunities to increase our development velocity and our learnings. Participates in the full development life cycle, identify dependencies between agile and waterfall delivery, working within broadly defined parameters, including test plan execution and software quality needs Directly impact the business by influencing strategic functional decisions through advice, counsel or provided services. This will require persuading and influencing others through strong and comprehensive communication and diplomacy skills. Communicate progress, anticipate bottlenecks, provide escalation management, identify, assess, track and mitigate issues/risks at multiple levels. Recognize discordant views and take part in constructive dialog to resolve them. Work across teams to optimize processes. Regularly review metrics and proactively seek out new and improved mechanisms for visibility ensuring your program stays aligned with organization objectives. Continuously assess development processes, test plans, and operations. Work with teams to improve concurrent project delivery. Streamline and / or eliminate excess process in any area of architecture, build, delivery, production operations environment, or business area where the same efforts (or issues) are repeated year-over-year. Share knowledge with the team in various forums (brown bags, engineering forums etc.) and demonstrate a higher level of knowledge through industry certifications Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency. Qualifications: 5-8 years in a product development/product management environment Strong analytical and quantitative skills; Data driven and results-oriented Experience delivering with an agile methodology Experience in affecting large culture change Experience leading infrastructure programs Skilled at working with third party service providers Excellent written and oral communication skills Education: Bachelor’s/University degree or equivalent experience ------------------------------------------------------ Job Family Group: Technology ------------------------------------------------------ Job Family: Digital Software Engineering ------------------------------------------------------ Time Type: Full time ------------------------------------------------------ Most Relevant Skills Please see the requirements listed above. ------------------------------------------------------ Other Relevant Skills For complementary skills, please see above and/or contact the recruiter. ------------------------------------------------------ Citi is an equal opportunity employer, and qualified candidates will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any other characteristic protected by law. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi . View Citi’s EEO Policy Statement and the Know Your Rights poster.",,,,
4240039592,Associate Architect - QA -T1,Virtusa,"Chennai, Tamil Nadu, India (Hybrid)",Hybrid,Full-time,,"About the job Experience in Automation testing tools (Selenium, TestNG, JUnit, Cypress), Hands-on experience with API testing and automation (Postman, RestAssured), Jira, CI/CD pipelines (e.g., Jenkins, GitLab CI), Agile methodologies, Experience in writing clear and concise bug reports, test cases, and test documentation ISTQB, Playwright, Appium, JavaScript, Verification Testing, Playwright, Interpersonal Skills, Cypress, Communication, SAFE, Manual Testing, Core Banking Desired Skills and Experience Cypress, Selenium",Associate,,,
4233066889,Dynamic CDN Architect,Infosys,"Bengaluru East, Karnataka, India (On-site)",On-site,Full-time,"trends Logical thinking and problem solving skills along with an ability to collaborate Two or three industry domain knowledge Understanding of the financial processes for various types of projects and the various pricing models available Client Interfacing skills Knowledge of SDLC and agile methodologies Project and Team management Job search faster with Premium Access company insights like strategic priorities, headcount trends, and more Hitesh and millions of other members use Premium Reactivate Premium: 50% Off Cancel anytime. No hidden fees. About the company Infosys 10,092,976 followers Follow IT Services and IT Consulting 10,001+ employees 349,063 on LinkedIn Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over three decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. Visit www.infosys.com to see how Infosys (NYSE: INFY) can help your enterprise navigate your next. … show more Interested in working with us in the future? Members who share that they’re interested in a company may be 2x as likely to get a message from a recruiter than those who don’t. Learn more Learn more about Interested in working for our company I’m interested Company photos Page 1 of 7 Previous Next February 6, 2023 February 6, 2023 December 29, 2022 Show more","About the job Primary skills:Technology->Media->Settop Box, DVB,Technology->Media->Video Streaming,Technology->Reactive Programming->NodeJS A day in the life of an Infoscion As part of the Infosys consulting team, your primary role would be to lead the engagement effort of providing high-quality and value-adding consulting solutions to customers at different stages- from problem definition to diagnosis to solution design, development and deployment. You will review the proposals prepared by consultants, provide guidance, and analyze the solutions defined for the client business problems to identify any potential risks and issues. You will identify change Management requirements and propose a structured approach to client for managing the change using multiple communication mechanisms. You will also coach and create a vision for the team, provide subject matter training for your focus areas, motivate and inspire team members through effective and timely feedback and recognition for high performance. You would be a key contributor in unit-level and organizational initiatives with an objective of providing high-quality, value-adding consulting solutions to customers adhering to the guidelines and processes of the organization. If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you! Good knowledge on software configuration management systems Strong business acumen, strategy and cross-industry thought leadership Awareness of latest technologies and Industry trends Logical thinking and problem solving skills along with an ability to collaborate Two or three industry domain knowledge Understanding of the financial processes for various types of projects and the various pricing models available Client Interfacing skills Knowledge of SDLC and agile methodologies Project and Team management",,,,
4245921556,Lead Business Information Architect,TriNet,"Hyderabad, Telangana, India (On-site)",On-site,Full-time,,"About the job Job Description TriNet is a leading provider of comprehensive human resources solutions for small to midsize businesses (SMBs). We enhance business productivity by enabling our clients to outsource their HR function to one strategic partner and allowing them to focus on operating and growing their core businesses. Our full-service HR solutions include features such as payroll processing, human capital consulting, employment law compliance and employee benefits, including health insurance, retirement plans and workers’ compensation insurance. TriNet has a nationwide presence and an experienced executive team. Our stock is publicly traded on the NYSE under the ticker symbol TNET. If you’re passionate about innovation and making an impact on the large SMB market, come join us as we power our clients’ business success with extraordinary HR. Don't meet every single requirement? Studies have shown that many potential applicants discourage themselves from applying to jobs unless they meet every single requirement. TriNet always strives to hire the most qualified candidate for a particular role, ensuring we deliver outstanding results for our small and medium-size customers. So if you're excited about this role but your past experience doesn't align perfectly with every single qualification in the job description, nobody’s perfect – and we encourage you to apply. You may just be the right candidate for this or other roles. Job Summary The Lead Business Information Architect enables and executes the company's key growth initiatives and ensures the successful go-to-market delivery of cutting-edge solutions that meet market demands. As a trusted representative of the revenue team, the Lead Business Information Architect is responsible for leading initiatives from concept through to successful delivery. This individual will ensure all requirements to fully solve the intended problem are met and all impacts (people, process, and tools) are understood and cared for. The Lead Business Information Architect will build high-trust partnerships with assigned Product and Project Managers to overcome obstacles and collaborate on solutions throughout initiatives. The ideal candidate will have a proven track record of working in cross-functional teams and managing complex initiatives. Essential Duties/Responsibilities Facilitate concept exploration, including opportunity and feasibility assessment. Gather and synthesize initiative business requirements, in partnership with Product, and support sessions with Revenue leadership and subject matter experts for business requirement validation. Drive comprehensive end-to-end impact analysis at the beginning of efforts, including people, process, and tools, to ensure all aspects of the change are designed, managed, and prepared for throughout the initiative lifecycle. Provide partnership to the Product and Project Manager to evaluate and define go-to-market requirements, considering all customer and operational considerations from the impact analysis, to launch. Collaborate with the Product and Project Manager to develop an end-to-end plan that delivers an effective solution that meets all go-to-market readiness requirements. Serve as a member of initiative teams. Enable leader decision making throughout assigned initiatives. Represent Revenue and triangulate as necessary with peers, upline leadership, and cross-functional stakeholders on decisions and risk mitigation making sure all stakeholders are in the loop and alignment within the Revenue organization is achieved. Work with Enablement and Product on full-stack go-to-market efforts for external and internal stakeholders, including Sales and Customer Relationship Management. Demonstrate exceptional organizational skills, attention to detail, and the ability to work collaboratively across the organization to drive revenue-impacting initiatives through to success. Performs other duties as assigned Complies with all policies and standards Qualifications Education Bachelor's Degree in Business or relevant educational or professional experience Work Experience Typically 8+ years experience in Business Architecture, Business Analysis, Strategic Program Management, Enterprise Transformation efforts, or related experience Licenses and Certifications Lean Six Sigma Certification-IASSC preferred Project Management Professional (PMP) preferred Knowledge, Skills And Abilities Strong problem-solving skills. Critical thinking, the ability to break complex problems down into component parts and solve issues creatively. Experience planning and deploying business initiatives or participating in enterprise-wide projects. Strong change management experience. Ability to use data to inform decision making. Ability to summarize and present complex topics effectively to a wide audience. Self-starter with the ability to thrive in a fast-paced environment with critical deadlines, and to maintain effectiveness and professionalism when experiencing change in work tasks and/or the work environment. Strong written and verbal communication skills with the ability to interact with various levels in an organization. Collaboration skills with the ability to form trusted relationships, including key internal and external partners to achieve common goals. Experience building business cases and assessing return on investment. Experience managing expectations when balancing alternatives against business and financial constraints. Ability to understand business objectives and requirements and convert them into solution designs and/or project plans. Highest level of integrity and discretion in managing of confidential information. Excellent presentation and facilitation skills. Commitment to high professional ethical standards and a diverse workplace. Proficient in Microsoft Office Suite. Work Environment Work in a clean, pleasant, and comfortable office work setting. The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable persons with disabilities to perform the essential functions. This position is 100% in office. Please Note: TriNet reserves the right to change or modify job duties and assignments at any time. The above job description is not all encompassing. Position functions and qualifications may vary depending on business necessity. TriNet is an Equal Opportunity Employer and does not discriminate against applicants based on race, religion, color, disability, medical condition, legally protected genetic information, national origin, gender, sexual orientation, marital status, gender identity or expression, sex (including pregnancy, childbirth or related medical conditions), age, veteran status or other legally protected characteristics. Any applicant with a mental or physical disability who requires an accommodation during the application process should contact recruiting@trinet.com to request such an accommodation.",executive,8+ years experience,,
4258462341,Application Designer,Accenture in India,"Chennai, Tamil Nadu, India (On-site)",On-site,Full-time,,"About the job Project Role : Application Designer Project Role Description : Assist in defining requirements and designing applications to meet business process and application requirements. Must have skills : SAP ABAP Development for HANA Good to have skills : NA Minimum 3 Year(s) Of Experience Is Required Educational Qualification : 15 years full time education Summary: As an Application Designer, you will assist in defining requirements and designing applications to meet business process and application requirements. A typical day involves collaborating with cross-functional teams to gather insights, analyzing user needs, and translating them into functional specifications. You will engage in discussions to refine application designs and ensure alignment with business objectives, while also participating in testing and validation processes to guarantee that the applications meet the defined requirements effectively. Roles & Responsibilities: - Expected to perform independently and become an SME. - Required active participation/contribution in team discussions. - Contribute in providing solutions to work related problems. - Facilitate workshops to gather requirements and feedback from stakeholders. - Develop and maintain comprehensive documentation for application designs and processes. Professional & Technical Skills: - Must To Have Skills: Proficiency in SAP ABAP Development for HANA. - Strong understanding of application design principles and methodologies. - Experience with SAP HANA database and its functionalities. - Familiarity with integration techniques and tools within the SAP ecosystem. - Ability to troubleshoot and resolve application issues efficiently. Additional Information: - The candidate should have minimum 3 years of experience in SAP ABAP Development for HANA. - This position is based at our Bengaluru office. - A 15 years full time education is required. 15 years full time education",,,,
4229994307,Product Designer Intern,Atlys,"Delhi, Delhi, India (On-site)",On-site,Internship,,"About the job Job Description 🎯 Atlys' mission is to enable every person on earth to travel freely. At Atlys , we believe that the path to creating a more open world is by making it efficient to travel. Travelers cite visas as the most frustrating pain point, and we're starting by automating that completely. We're looking for talented people who are interested in building the future of travel alongside us. Building technology to increase global movement liquidity will be one of the most exciting developments in decades. If you are curious why the smartest people want to work at Atlys, read this post . Job requirements We're looking for a motivated and creative Product Design Intern to join our team! In this role, you’ll work closely with our product leads and gain hands-on experience turning user insights into thoughtful design solutions. Your work will contribute to simplifying the visa application journey and improving the overall user experience across our website and app. What You’ll Do Assist in discovery phases by conducting user research and gathering feedback to inform product decisions Support the product team in translating requirements into clear, intuitive design concepts Help design and improve user flows, wireframes, and visuals for both our website and app Contribute to optimizing the end-to-end visa application experience through design Document design processes and assets for easy collaboration and future reference Be open to learning in a fast-paced environment, with flexibility to put in the time when needed Who You Are A student or recent graduate in Design, HCI, or a related field Some experience (internship, freelance, or personal projects) designing for digital products Familiar with design tools like Figma (bonus points for Adobe Creative Suite skills) Highly organized and detail-oriented with a strong eye for clean, user-friendly design Comfortable collaborating with cross-functional teams Excited to learn and contribute in a hands-on, fast-moving environment What You’ll Gain Exposure to real-world product design challenges Mentorship from experienced designers and product leaders Opportunity to make meaningful contributions that impact thousands of users A chance to build your portfolio with impactful, user-centered design work",,,,
4259208520,Data Analyst,SkillFied Mentor,India (Remote),Remote,Internship,,"About the job Data Analyst – Shape Your Future in Data Analyst 🚀 📍 Location: Remote / Virtual 💼 Job Type: Internship (Unpaid) 🕒 Schedule: Flexible working hours Are you passionate about transforming data into meaningful insights? Start your analytics journey with Skillfied Mentor as a Data Analyst and gain practical, industry-relevant experience that will boost your career prospects. What You’ll Gain: ✅ Hands-on experience with Excel, SQL, and data visualization tools like Power BI and Tableau ✅ Exposure to real-world data cleaning, processing, and basic statistical analysis techniques ✅ Insight into how data-driven decisions impact businesses across industries Who Should Apply: 🔎 Students, fresh graduates, or career switchers eager to enter the field of Data Analytics 🔎 Individuals with a curious mind and strong analytical thinking 🔎 Candidates willing to dedicate 5–7 hours per week in a fully virtual learning environment Perks of Joining: 🏅 Certificate of Completion to add value to your resume 📊 Opportunity to work on real-time projects for portfolio development 💡 Gain job-relevant skills that hiring managers look for in entry-level analyst roles 🗓️ Application Deadline: 1st July 2025 If you’re serious about making your mark in the world of data, this is your chance! 👉 Apply now and unlock your path to becoming a Data Analyst with Skillfied Mentor",manager,,"SQL, Excel, Tableau, Power BI",
